,Unnamed: 0,activity_name,lifecycle:transition,org:resource,end_timestamp,Activity,resource,case_id,case:variant,case:variant-index,case:creator,start_timestamp,agent
529,529,Choose best option,complete,Alberto Duport,2011-01-05 17:25:00+00:00,Choose best option,Alberto Duport,27,Variant 1,1,Fluxicon Disco,2011-01-05 17:25:00+00:00,3
530,530,Settle Conditions With Supplier,complete,Francois de Perrier,2011-01-06 18:20:00+00:00,Settle Conditions With Supplier,Francois de Perrier,27,Variant 1,1,Fluxicon Disco,2011-01-06 07:42:00+00:00,8
531,531,Create Purchase Order,complete,Francois de Perrier,2011-01-06 21:17:00+00:00,Create Purchase Order,Francois de Perrier,27,Variant 1,1,Fluxicon Disco,2011-01-06 21:10:00+00:00,8
532,532,Confirm Purchase Order,complete,Kiu Kan,2011-01-07 07:28:00+00:00,Confirm Purchase Order,Kiu Kan,27,Variant 1,1,Fluxicon Disco,2011-01-07 07:19:00+00:00,24
533,533,Deliver Goods Services,complete,Karen Clarens,2011-01-07 20:43:00+00:00,Deliver Goods Services,Karen Clarens,27,Variant 1,1,Fluxicon Disco,2011-01-07 15:12:00+00:00,23
534,534,Release Purchase Order,complete,Fjodor Kowalski,2011-01-08 04:12:00+00:00,Release Purchase Order,Fjodor Kowalski,27,Variant 1,1,Fluxicon Disco,2011-01-08 04:11:00+00:00,4
535,535,Approve Purchase Order for payment,complete,Francois de Perrier,2011-01-09 12:11:00+00:00,Approve Purchase Order for payment,Francois de Perrier,27,Variant 1,1,Fluxicon Disco,2011-01-09 12:10:00+00:00,8
536,536,Send Invoice,complete,Karen Clarens,2011-01-10 05:11:00+00:00,Send Invoice,Karen Clarens,27,Variant 1,1,Fluxicon Disco,2011-01-10 05:11:00+00:00,23
537,537,Release Supplier's Invoice,complete,Pedro Alvares,2011-01-10 19:43:00+00:00,Release Supplier's Invoice,Pedro Alvares,27,Variant 1,1,Fluxicon Disco,2011-01-10 19:38:00+00:00,26
538,538,Authorize Supplier's Invoice payment,complete,Pedro Alvares,2011-01-10 19:43:00+00:00,Authorize Supplier's Invoice payment,Pedro Alvares,27,Variant 1,1,Fluxicon Disco,2011-01-10 19:43:00+00:00,26
539,539,Pay Invoice,complete,Pedro Alvares,2011-01-10 20:41:00+00:00,Pay Invoice,Pedro Alvares,27,Variant 1,1,Fluxicon Disco,2011-01-10 20:30:00+00:00,26
540,540,Create Purchase Requisition,complete,Miu Hanwan,2011-01-04 04:51:00+00:00,Create Purchase Requisition,Miu Hanwan,28,Variant 13,13,Fluxicon Disco,2011-01-04 04:31:00+00:00,16
541,541,Analyze Purchase Requisition,complete,Francis Odell,2011-01-05 03:46:00+00:00,Analyze Purchase Requisition,Francis Odell,28,Variant 13,13,Fluxicon Disco,2011-01-05 03:40:00+00:00,15
542,542,Create Request for Quotation,complete,Francis Odell,2011-01-05 03:53:00+00:00,Create Request for Quotation,Francis Odell,28,Variant 13,13,Fluxicon Disco,2011-01-05 03:50:00+00:00,15
543,543,Analyze Request for Quotation,complete,Karel de Groot,2011-01-05 13:08:00+00:00,Analyze Request for Quotation,Karel de Groot,28,Variant 13,13,Fluxicon Disco,2011-01-05 12:51:00+00:00,2
544,544,Amend Request for Quotation,complete,Penn Osterwalder,2011-01-05 14:09:00+00:00,Amend Request for Quotation,Penn Osterwalder,28,Variant 13,13,Fluxicon Disco,2011-01-05 14:00:00+00:00,12
545,545,Analyze Request for Quotation,complete,Karel de Groot,2011-01-06 22:46:00+00:00,Analyze Request for Quotation,Karel de Groot,28,Variant 13,13,Fluxicon Disco,2011-01-06 22:24:00+00:00,2
546,546,Amend Request for Quotation,complete,Anne Olwada,2011-01-06 23:56:00+00:00,Amend Request for Quotation,Anne Olwada,28,Variant 13,13,Fluxicon Disco,2011-01-06 23:45:00+00:00,14
547,547,Analyze Request for Quotation,complete,Karel de Groot,2011-01-07 03:33:00+00:00,Analyze Request for Quotation,Karel de Groot,28,Variant 13,13,Fluxicon Disco,2011-01-07 03:16:00+00:00,2
548,548,Send Request for Quotation to Supplier,complete,Magdalena Predutta,2011-01-07 10:26:00+00:00,Send Request for Quotation to Supplier,Magdalena Predutta,28,Variant 13,13,Fluxicon Disco,2011-01-07 10:01:00+00:00,7
549,549,Create Quotation comparison Map,complete,Magdalena Predutta,2011-01-09 07:03:00+00:00,Create Quotation comparison Map,Magdalena Predutta,28,Variant 13,13,Fluxicon Disco,2011-01-09 06:09:00+00:00,7
550,550,Analyze Quotation Comparison Map,complete,Alberto Duport,2011-01-09 13:41:00+00:00,Analyze Quotation Comparison Map,Alberto Duport,28,Variant 13,13,Fluxicon Disco,2011-01-09 13:23:00+00:00,3
551,551,Choose best option,complete,Esmana Liubiata,2011-01-09 13:41:00+00:00,Choose best option,Esmana Liubiata,28,Variant 13,13,Fluxicon Disco,2011-01-09 13:41:00+00:00,5
552,552,Settle Conditions With Supplier,complete,Karel de Groot,2011-01-10 09:02:00+00:00,Settle Conditions With Supplier,Karel de Groot,28,Variant 13,13,Fluxicon Disco,2011-01-10 01:21:00+00:00,2
553,553,Create Purchase Order,complete,Magdalena Predutta,2011-01-10 11:02:00+00:00,Create Purchase Order,Magdalena Predutta,28,Variant 13,13,Fluxicon Disco,2011-01-10 10:56:00+00:00,7
554,554,Confirm Purchase Order,complete,Carmen Finacse,2011-01-11 05:45:00+00:00,Confirm Purchase Order,Carmen Finacse,28,Variant 13,13,Fluxicon Disco,2011-01-11 05:12:00+00:00,22
555,555,Deliver Goods Services,complete,Carmen Finacse,2011-01-11 16:44:00+00:00,Deliver Goods Services,Carmen Finacse,28,Variant 13,13,Fluxicon Disco,2011-01-11 11:15:00+00:00,22
556,556,Release Purchase Order,complete,Alberto Duport,2011-01-12 00:08:00+00:00,Release Purchase Order,Alberto Duport,28,Variant 13,13,Fluxicon Disco,2011-01-12 00:07:00+00:00,3
557,557,Approve Purchase Order for payment,complete,Magdalena Predutta,2011-01-12 07:12:00+00:00,Approve Purchase Order for payment,Magdalena Predutta,28,Variant 13,13,Fluxicon Disco,2011-01-12 07:11:00+00:00,7
558,558,Send Invoice,complete,Carmen Finacse,2011-01-14 22:22:00+00:00,Send Invoice,Carmen Finacse,28,Variant 13,13,Fluxicon Disco,2011-01-14 22:22:00+00:00,22
559,559,Release Supplier's Invoice,complete,Pedro Alvares,2011-01-15 12:56:00+00:00,Release Supplier's Invoice,Pedro Alvares,28,Variant 13,13,Fluxicon Disco,2011-01-15 12:50:00+00:00,26
560,560,Authorize Supplier's Invoice payment,complete,Pedro Alvares,2011-01-15 12:56:00+00:00,Authorize Supplier's Invoice payment,Pedro Alvares,28,Variant 13,13,Fluxicon Disco,2011-01-15 12:56:00+00:00,26
561,561,Pay Invoice,complete,Pedro Alvares,2011-01-15 13:18:00+00:00,Pay Invoice,Pedro Alvares,28,Variant 13,13,Fluxicon Disco,2011-01-15 13:10:00+00:00,26
562,562,Create Purchase Requisition,complete,Penn Osterwalder,2011-01-04 07:46:00+00:00,Create Purchase Requisition,Penn Osterwalder,29,Variant 7,7,Fluxicon Disco,2011-01-04 07:27:00+00:00,12
563,563,Analyze Purchase Requisition,complete,Francis Odell,2011-01-04 22:29:00+00:00,Analyze Purchase Requisition,Francis Odell,29,Variant 7,7,Fluxicon Disco,2011-01-04 22:25:00+00:00,15
564,564,Create Request for Quotation,complete,Maris Freeman,2011-01-04 22:37:00+00:00,Create Request for Quotation,Maris Freeman,29,Variant 7,7,Fluxicon Disco,2011-01-04 22:35:00+00:00,10
565,565,Analyze Request for Quotation,complete,Magdalena Predutta,2011-01-05 00:42:00+00:00,Analyze Request for Quotation,Magdalena Predutta,29,Variant 7,7,Fluxicon Disco,2011-01-05 00:03:00+00:00,7
566,566,Send Request for Quotation to Supplier,complete,Karel de Groot,2011-01-05 13:44:00+00:00,Send Request for Quotation to Supplier,Karel de Groot,29,Variant 7,7,Fluxicon Disco,2011-01-05 13:08:00+00:00,2
567,567,Create Quotation comparison Map,complete,Magdalena Predutta,2011-01-06 15:43:00+00:00,Create Quotation comparison Map,Magdalena Predutta,29,Variant 7,7,Fluxicon Disco,2011-01-06 10:00:00+00:00,7
568,568,Analyze Quotation Comparison Map,complete,Alberto Duport,2011-01-06 22:33:00+00:00,Analyze Quotation Comparison Map,Alberto Duport,29,Variant 7,7,Fluxicon Disco,2011-01-06 22:25:00+00:00,3
569,569,Choose best option,complete,Fjodor Kowalski,2011-01-06 22:33:00+00:00,Choose best option,Fjodor Kowalski,29,Variant 7,7,Fluxicon Disco,2011-01-06 22:33:00+00:00,4
570,570,Settle Conditions With Supplier,complete,Francois de Perrier,2011-01-07 13:00:00+00:00,Settle Conditions With Supplier,Francois de Perrier,29,Variant 7,7,Fluxicon Disco,2011-01-07 01:57:00+00:00,8
571,571,Create Purchase Order,complete,Francois de Perrier,2011-01-08 01:26:00+00:00,Create Purchase Order,Francois de Perrier,29,Variant 7,7,Fluxicon Disco,2011-01-08 01:17:00+00:00,8
572,572,Confirm Purchase Order,complete,Sean Manney,2011-01-08 18:59:00+00:00,Confirm Purchase Order,Sean Manney,29,Variant 7,7,Fluxicon Disco,2011-01-08 18:28:00+00:00,18
573,573,Deliver Goods Services,complete,Carmen Finacse,2011-01-10 22:07:00+00:00,Deliver Goods Services,Carmen Finacse,29,Variant 7,7,Fluxicon Disco,2011-01-09 11:02:00+00:00,22
574,574,Release Purchase Order,complete,Alberto Duport,2011-01-11 05:43:00+00:00,Release Purchase Order,Alberto Duport,29,Variant 7,7,Fluxicon Disco,2011-01-11 05:42:00+00:00,3
575,575,Approve Purchase Order for payment,complete,Magdalena Predutta,2011-01-12 04:41:00+00:00,Approve Purchase Order for payment,Magdalena Predutta,29,Variant 7,7,Fluxicon Disco,2011-01-12 04:40:00+00:00,7
576,576,Send Invoice,complete,Kiu Kan,2011-01-12 17:19:00+00:00,Send Invoice,Kiu Kan,29,Variant 7,7,Fluxicon Disco,2011-01-12 17:19:00+00:00,24
577,577,Release Supplier's Invoice,complete,Pedro Alvares,2011-01-13 07:48:00+00:00,Release Supplier's Invoice,Pedro Alvares,29,Variant 7,7,Fluxicon Disco,2011-01-13 07:41:00+00:00,26
578,578,Settle Dispute With Supplier,complete,Karalda Nimwada,2011-01-13 08:32:00+00:00,Settle Dispute With Supplier,Karalda Nimwada,29,Variant 7,7,Fluxicon Disco,2011-01-13 08:18:00+00:00,25
579,579,Authorize Supplier's Invoice payment,complete,Pedro Alvares,2011-01-13 08:32:00+00:00,Authorize Supplier's Invoice payment,Pedro Alvares,29,Variant 7,7,Fluxicon Disco,2011-01-13 08:32:00+00:00,26
580,580,Pay Invoice,complete,Karalda Nimwada,2011-01-13 09:08:00+00:00,Pay Invoice,Karalda Nimwada,29,Variant 7,7,Fluxicon Disco,2011-01-13 08:58:00+00:00,25
581,581,Create Purchase Requisition,complete,Alberto Duport,2011-01-04 18:17:00+00:00,Create Purchase Requisition,Alberto Duport,30,Variant 27,27,Fluxicon Disco,2011-01-04 17:33:00+00:00,3
582,582,Analyze Purchase Requisition,complete,Francis Odell,2011-01-05 18:09:00+00:00,Analyze Purchase Requisition,Francis Odell,30,Variant 27,27,Fluxicon Disco,2011-01-05 18:03:00+00:00,15
583,583,Create Request for Quotation,complete,Maris Freeman,2011-01-05 18:15:00+00:00,Create Request for Quotation,Maris Freeman,30,Variant 27,27,Fluxicon Disco,2011-01-05 18:14:00+00:00,10
584,584,Analyze Request for Quotation,complete,Magdalena Predutta,2011-01-05 23:24:00+00:00,Analyze Request for Quotation,Magdalena Predutta,30,Variant 27,27,Fluxicon Disco,2011-01-05 22:54:00+00:00,7
585,585,Amend Request for Quotation,complete,Alberto Duport,2011-01-06 00:28:00+00:00,Amend Request for Quotation,Alberto Duport,30,Variant 27,27,Fluxicon Disco,2011-01-06 00:14:00+00:00,3
586,586,Analyze Request for Quotation,complete,Magdalena Predutta,2011-01-07 02:29:00+00:00,Analyze Request for Quotation,Magdalena Predutta,30,Variant 27,27,Fluxicon Disco,2011-01-07 02:11:00+00:00,7
587,587,Amend Request for Quotation,complete,Alberto Duport,2011-01-07 03:22:00+00:00,Amend Request for Quotation,Alberto Duport,30,Variant 27,27,Fluxicon Disco,2011-01-07 03:11:00+00:00,3
588,588,Analyze Request for Quotation,complete,Karel de Groot,2011-01-07 12:53:00+00:00,Analyze Request for Quotation,Karel de Groot,30,Variant 27,27,Fluxicon Disco,2011-01-07 12:26:00+00:00,2
589,589,Amend Request for Quotation,complete,Fjodor Kowalski,2011-01-07 14:02:00+00:00,Amend Request for Quotation,Fjodor Kowalski,30,Variant 27,27,Fluxicon Disco,2011-01-07 13:48:00+00:00,4
590,590,Analyze Request for Quotation,complete,Magdalena Predutta,2011-01-08 07:36:00+00:00,Analyze Request for Quotation,Magdalena Predutta,30,Variant 27,27,Fluxicon Disco,2011-01-08 07:17:00+00:00,7
591,591,Send Request for Quotation to Supplier,complete,Karel de Groot,2011-01-08 14:51:00+00:00,Send Request for Quotation to Supplier,Karel de Groot,30,Variant 27,27,Fluxicon Disco,2011-01-08 14:35:00+00:00,2
592,592,Create Quotation comparison Map,complete,Magdalena Predutta,2011-01-10 02:14:00+00:00,Create Quotation comparison Map,Magdalena Predutta,30,Variant 27,27,Fluxicon Disco,2011-01-09 22:48:00+00:00,7
593,593,Analyze Quotation Comparison Map,complete,Christian Francois,2011-01-10 09:12:00+00:00,Analyze Quotation Comparison Map,Christian Francois,30,Variant 27,27,Fluxicon Disco,2011-01-10 09:05:00+00:00,6
594,594,Choose best option,complete,Christian Francois,2011-01-10 09:12:00+00:00,Choose best option,Christian Francois,30,Variant 27,27,Fluxicon Disco,2011-01-10 09:12:00+00:00,6
595,595,Settle Conditions With Supplier,complete,Magdalena Predutta,2011-01-11 00:36:00+00:00,Settle Conditions With Supplier,Magdalena Predutta,30,Variant 27,27,Fluxicon Disco,2011-01-10 11:14:00+00:00,7
596,596,Create Purchase Order,complete,Francois de Perrier,2011-01-11 12:14:00+00:00,Create Purchase Order,Francois de Perrier,30,Variant 27,27,Fluxicon Disco,2011-01-11 12:05:00+00:00,8
597,597,Confirm Purchase Order,complete,Carmen Finacse,2011-01-11 17:04:00+00:00,Confirm Purchase Order,Carmen Finacse,30,Variant 27,27,Fluxicon Disco,2011-01-11 16:44:00+00:00,22
598,598,Deliver Goods Services,complete,Kiu Kan,2011-01-14 07:49:00+00:00,Deliver Goods Services,Kiu Kan,30,Variant 27,27,Fluxicon Disco,2011-01-12 17:19:00+00:00,24
599,599,Release Purchase Order,complete,Esmana Liubiata,2011-01-14 15:35:00+00:00,Release Purchase Order,Esmana Liubiata,30,Variant 27,27,Fluxicon Disco,2011-01-14 15:34:00+00:00,5
600,600,Approve Purchase Order for payment,complete,Francois de Perrier,2011-01-15 23:05:00+00:00,Approve Purchase Order for payment,Francois de Perrier,30,Variant 27,27,Fluxicon Disco,2011-01-15 23:04:00+00:00,8
601,601,Send Invoice,complete,Kiu Kan,2011-01-17 10:35:00+00:00,Send Invoice,Kiu Kan,30,Variant 27,27,Fluxicon Disco,2011-01-17 10:35:00+00:00,24
602,602,Release Supplier's Invoice,complete,Pedro Alvares,2011-01-18 00:58:00+00:00,Release Supplier's Invoice,Pedro Alvares,30,Variant 27,27,Fluxicon Disco,2011-01-18 00:54:00+00:00,26
603,603,Settle Dispute With Supplier,complete,Karalda Nimwada,2011-01-18 01:41:00+00:00,Settle Dispute With Supplier,Karalda Nimwada,30,Variant 27,27,Fluxicon Disco,2011-01-18 01:16:00+00:00,25
604,604,Authorize Supplier's Invoice payment,complete,Pedro Alvares,2011-01-18 01:41:00+00:00,Authorize Supplier's Invoice payment,Pedro Alvares,30,Variant 27,27,Fluxicon Disco,2011-01-18 01:41:00+00:00,26
605,605,Pay Invoice,complete,Karalda Nimwada,2011-01-18 02:09:00+00:00,Pay Invoice,Karalda Nimwada,30,Variant 27,27,Fluxicon Disco,2011-01-18 02:04:00+00:00,25
606,606,Create Purchase Requisition,complete,Elvira Lores,2011-01-04 18:22:00+00:00,Create Purchase Requisition,Elvira Lores,31,Variant 6,6,Fluxicon Disco,2011-01-04 17:38:00+00:00,19
607,607,Analyze Purchase Requisition,complete,Heinz Gutschmidt,2011-01-05 15:41:00+00:00,Analyze Purchase Requisition,Heinz Gutschmidt,31,Variant 6,6,Fluxicon Disco,2011-01-05 15:34:00+00:00,11
608,608,Create Request for Quotation,complete,Francis Odell,2011-01-05 15:49:00+00:00,Create Request for Quotation,Francis Odell,31,Variant 6,6,Fluxicon Disco,2011-01-05 15:47:00+00:00,15
609,609,Analyze Request for Quotation,complete,Francois de Perrier,2011-01-06 20:13:00+00:00,Analyze Request for Quotation,Francois de Perrier,31,Variant 6,6,Fluxicon Disco,2011-01-06 19:35:00+00:00,8
610,610,Amend Request for Quotation,complete,Anne Olwada,2011-01-06 21:12:00+00:00,Amend Request for Quotation,Anne Olwada,31,Variant 6,6,Fluxicon Disco,2011-01-06 21:05:00+00:00,14
611,611,Analyze Request for Quotation,complete,Karel de Groot,2011-01-07 03:54:00+00:00,Analyze Request for Quotation,Karel de Groot,31,Variant 6,6,Fluxicon Disco,2011-01-07 03:33:00+00:00,2
612,612,Send Request for Quotation to Supplier,complete,Magdalena Predutta,2011-01-07 09:30:00+00:00,Send Request for Quotation to Supplier,Magdalena Predutta,31,Variant 6,6,Fluxicon Disco,2011-01-07 09:17:00+00:00,7
613,613,Create Quotation comparison Map,complete,Karel de Groot,2011-01-07 18:28:00+00:00,Create Quotation comparison Map,Karel de Groot,31,Variant 6,6,Fluxicon Disco,2011-01-07 13:27:00+00:00,2
614,614,Analyze Quotation Comparison Map,complete,Miu Hanwan,2011-01-08 01:21:00+00:00,Analyze Quotation Comparison Map,Miu Hanwan,31,Variant 6,6,Fluxicon Disco,2011-01-08 01:02:00+00:00,16
615,615,Choose best option,complete,Tesca Lobes,2011-01-08 01:21:00+00:00,Choose best option,Tesca Lobes,31,Variant 6,6,Fluxicon Disco,2011-01-08 01:21:00+00:00,9
616,616,Settle Conditions With Supplier,complete,Karel de Groot,2011-01-08 14:18:00+00:00,Settle Conditions With Supplier,Karel de Groot,31,Variant 6,6,Fluxicon Disco,2011-01-08 10:11:00+00:00,2
617,617,Create Purchase Order,complete,Karel de Groot,2011-01-08 15:02:00+00:00,Create Purchase Order,Karel de Groot,31,Variant 6,6,Fluxicon Disco,2011-01-08 14:51:00+00:00,2
618,618,Confirm Purchase Order,complete,Sean Manney,2011-01-08 19:14:00+00:00,Confirm Purchase Order,Sean Manney,31,Variant 6,6,Fluxicon Disco,2011-01-08 18:59:00+00:00,18
619,619,Deliver Goods Services,complete,Karen Clarens,2011-01-10 03:52:00+00:00,Deliver Goods Services,Karen Clarens,31,Variant 6,6,Fluxicon Disco,2011-01-09 03:31:00+00:00,23
620,620,Release Purchase Order,complete,Christian Francois,2011-01-10 11:07:00+00:00,Release Purchase Order,Christian Francois,31,Variant 6,6,Fluxicon Disco,2011-01-10 11:06:00+00:00,6
621,621,Approve Purchase Order for payment,complete,Francois de Perrier,2011-01-11 05:27:00+00:00,Approve Purchase Order for payment,Francois de Perrier,31,Variant 6,6,Fluxicon Disco,2011-01-11 05:26:00+00:00,8
622,622,Send Invoice,complete,Carmen Finacse,2011-01-11 11:09:00+00:00,Send Invoice,Carmen Finacse,31,Variant 6,6,Fluxicon Disco,2011-01-11 11:09:00+00:00,22
623,623,Release Supplier's Invoice,complete,Pedro Alvares,2011-01-12 01:35:00+00:00,Release Supplier's Invoice,Pedro Alvares,31,Variant 6,6,Fluxicon Disco,2011-01-12 01:33:00+00:00,26
624,624,Authorize Supplier's Invoice payment,complete,Karalda Nimwada,2011-01-12 01:35:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,31,Variant 6,6,Fluxicon Disco,2011-01-12 01:35:00+00:00,25
625,625,Pay Invoice,complete,Karalda Nimwada,2011-01-12 02:16:00+00:00,Pay Invoice,Karalda Nimwada,31,Variant 6,6,Fluxicon Disco,2011-01-12 02:09:00+00:00,25
626,626,Create Purchase Requisition,complete,Christian Francois,2011-01-04 18:12:00+00:00,Create Purchase Requisition,Christian Francois,32,Variant 3,3,Fluxicon Disco,2011-01-04 17:42:00+00:00,6
627,627,Analyze Purchase Requisition,complete,Maris Freeman,2011-01-05 16:18:00+00:00,Analyze Purchase Requisition,Maris Freeman,32,Variant 3,3,Fluxicon Disco,2011-01-05 16:12:00+00:00,10
628,628,Create Purchase Requisition,complete,Tesca Lobes,2011-01-04 21:18:00+00:00,Create Purchase Requisition,Tesca Lobes,33,Variant 6,6,Fluxicon Disco,2011-01-04 20:30:00+00:00,9
629,629,Analyze Purchase Requisition,complete,Maris Freeman,2011-01-05 07:02:00+00:00,Analyze Purchase Requisition,Maris Freeman,33,Variant 6,6,Fluxicon Disco,2011-01-05 06:55:00+00:00,10
630,630,Create Request for Quotation,complete,Francis Odell,2011-01-05 07:09:00+00:00,Create Request for Quotation,Francis Odell,33,Variant 6,6,Fluxicon Disco,2011-01-05 07:07:00+00:00,15
631,631,Analyze Request for Quotation,complete,Karel de Groot,2011-01-05 12:51:00+00:00,Analyze Request for Quotation,Karel de Groot,33,Variant 6,6,Fluxicon Disco,2011-01-05 12:33:00+00:00,2
632,632,Amend Request for Quotation,complete,Clement Duchot,2011-01-05 13:55:00+00:00,Amend Request for Quotation,Clement Duchot,33,Variant 6,6,Fluxicon Disco,2011-01-05 13:48:00+00:00,20
633,633,Analyze Request for Quotation,complete,Francois de Perrier,2011-01-06 19:35:00+00:00,Analyze Request for Quotation,Francois de Perrier,33,Variant 6,6,Fluxicon Disco,2011-01-06 19:00:00+00:00,8
634,634,Send Request for Quotation to Supplier,complete,Magdalena Predutta,2011-01-07 09:17:00+00:00,Send Request for Quotation to Supplier,Magdalena Predutta,33,Variant 6,6,Fluxicon Disco,2011-01-07 08:44:00+00:00,7
